country,subnational,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020
India,Arunachal Pradesh,Lower Dibang Valley,0,556430,556430,556430,2827,395,486,67,566,676,55,833,830,994,325,897,286,428,464,663,435,469,559,803,94
India,Arunachal Pradesh,Lower Dibang Valley,0,556430,425839,434,2827,384,480,60,546,668,40,86,820,980,39,885,2085,292,382,563,987,37,46,66,780
India,Arunachal Pradesh,Lower Dibang Valley,5,556430,420880,404579,2827,382,478,608,538,665,37,85,87,978,38,882,2068,288,377,556,969,20,454,649,769
India,Arunachal Pradesh,Lower Dibang Valley,20,556430,49255,403548,2827,38,478,608,534,664,36,84,86,977,38,880,2063,286,374,552,963,0,45,645,762
India,Arunachal Pradesh,Lower Dibang Valley,25,556430,48349,398964,2827,379,476,606,528,66,34,82,85,977,37,878,2055,284,372,549,954,3,449,640,758
India,Arunachal Pradesh,Lower Dibang Valley,30,556430,45248,395777,2827,378,476,605,526,66,33,80,84,976,36,877,2043,28,368,543,939,86,446,633,748
India,Arunachal Pradesh,Lower Dibang Valley,50,556430,39992,353635,2827,366,464,596,490,647,3,792,796,962,307,85,973,26,342,505,863,5,423,592,700
India,Arunachal Pradesh,Lower Dibang Valley,75,556430,330608,285357,2827,332,430,549,352,592,947,732,734,889,279,756,767,24,275,403,667,802,337,455,563
India,Arunachal Pradesh,Lower Subansiri,0,37887,37887,37887,32,636,534,263,490,505,689,68,66,573,326,575,52,562,73,743,899,85,834,598,266
India,Arunachal Pradesh,Lower Subansiri,0,37887,362807,357047,32,632,532,263,488,503,687,677,659,57,325,572,505,498,64,687,739,79,750,539,92
India,Arunachal Pradesh,Lower Subansiri,5,37887,36898,355788,32,630,532,262,488,503,687,676,658,570,325,57,504,494,636,684,725,70,745,534,77
India,Arunachal Pradesh,Lower Subansiri,20,37887,36545,355405,32,630,53,262,488,503,686,675,658,570,324,57,503,490,632,68,77,66,74,532,69
India,Arunachal Pradesh,Lower Subansiri,25,37887,3622,354026,32,629,53,262,487,503,686,674,657,569,324,570,502,487,628,680,72,63,738,529,63
India,Arunachal Pradesh,Lower Subansiri,30,37887,360577,353607,32,628,530,262,487,502,686,674,655,568,324,570,50,484,624,678,704,58,735,526,55
India,Arunachal Pradesh,Lower Subansiri,50,37887,35753,34622,32,62,527,260,484,498,678,667,650,564,320,564,492,469,608,666,670,34,720,55,9
India,Arunachal Pradesh,Lower Subansiri,75,37887,344205,32453,32,58,500,25,46,476,636,628,607,533,307,535,458,406,533,606,5,928,64,455,886
India,Arunachal Pradesh,Namsai,0,42486,42486,42486,468,39,63,93,48,82,55,208,86,220,78,526,58,46,284,28,70,64,92,36,257
India,Arunachal Pradesh,Namsai,0,42486,20032,9362,468,36,62,9,37,75,52,97,79,28,74,59,5,9,239,66,22,35,7,6,22
India,Arunachal Pradesh,Namsai,5,42486,8975,8020,468,36,62,90,35,73,5,94,78,28,73,56,50,8,237,64,2,34,7,5,220
India,Arunachal Pradesh,Namsai,20,42486,876,7908,468,35,62,90,34,72,5,92,78,27,72,55,49,8,236,63,20,34,70,4,29
India,Arunachal Pradesh,Namsai,25,42486,8385,759,468,35,62,90,33,7,50,9,77,27,72,54,49,7,235,62,9,34,70,4,28
India,Arunachal Pradesh,Namsai,30,42486,7668,6789,468,34,6,90,32,7,50,9,77,27,7,53,48,6,23,60,8,32,69,3,27
India,Arunachal Pradesh,Namsai,50,42486,5007,3823,468,28,59,86,8,65,46,80,68,20,62,498,42,,27,52,,27,65,7,209
India,Arunachal Pradesh,Namsai,75,42486,27,9304,468,0,46,66,89,50,23,40,34,76,26,422,22,97,82,33,90,3,58,9,8
India,Arunachal Pradesh,Papum Pare,0,35325,35325,35325,728,594,487,342,504,628,635,700,70,942,492,797,20,608,97,884,585,43,859,544,4
India,Arunachal Pradesh,Papum Pare,0,35325,336056,33387,728,593,487,34,502,626,634,697,703,937,487,792,0,575,860,8,390,62,806,492,26
India,Arunachal Pradesh,Papum Pare,5,35325,33476,329866,728,593,486,34,50,625,633,697,700,936,486,790,97,572,854,803,373,52,798,487,6
India,Arunachal Pradesh,Papum Pare,20,35325,33454,329305,728,592,486,34,50,625,633,697,699,935,485,790,96,570,850,799,365,49,794,485,2
India,Arunachal Pradesh,Papum Pare,25,35325,333638,32857,728,592,486,34,500,625,633,697,698,934,484,789,95,568,847,796,358,45,79,483,7
India,Arunachal Pradesh,Papum Pare,30,35325,33295,327083,728,592,486,34,500,624,632,696,697,934,483,788,94,565,844,790,347,38,788,479,2
India,Arunachal Pradesh,Papum Pare,50,35325,327565,35367,728,59,485,339,497,623,628,69,690,927,477,78,79,548,82,760,287,998,760,458,964
India,Arunachal Pradesh,Papum Pare,75,35325,308370,286448,728,573,474,33,483,609,605,663,654,888,439,739,9,484,704,666,2,878,660,390,829
India,Arunachal Pradesh,Tawang,0,25022,25022,25022,88,28,8,,30,2,54,29,26,5,73,67,29,6,37,32,99,54,23,29,50
India,Arunachal Pradesh,Tawang,0,25022,759,9859,88,24,6,0,29,9,5,27,24,49,69,62,2,0,3,6,6,35,5,5,36
India,Arunachal Pradesh,Tawang,5,25022,4656,95420,88,24,6,0,29,9,5,27,23,49,69,6,2,9,30,2,59,34,4,4,35
India,Arunachal Pradesh,Tawang,20,25022,374,952,88,24,6,9,29,9,50,27,23,48,69,6,2,9,30,2,58,34,4,4,35
India,Arunachal Pradesh,Tawang,25,25022,3559,9263,88,24,6,9,29,9,50,27,23,48,68,60,2,9,30,2,58,33,4,4,35
India,Arunachal Pradesh,Tawang,30,25022,85,9644,88,23,6,9,28,9,50,26,23,47,67,59,2,9,30,2,55,33,3,3,34
India,Arunachal Pradesh,Tawang,50,25022,88548,63958,88,20,3,9,26,7,49,24,2,44,64,55,9,7,28,9,47,26,2,2,3
India,Arunachal Pradesh,Tawang,75,25022,55992,43958,88,7,6,6,2,4,44,2,8,40,56,49,6,4,22,3,29,4,7,8,8
India,Arunachal Pradesh,Tirap,0,9276,9276,9276,525,492,74,66,35,286,430,234,330,24,225,207,289,698,207,52,2,438,698,682,766
India,Arunachal Pradesh,Tirap,0,9276,732,99077,525,485,72,65,309,28,424,23,328,2,222,92,26,56,929,769,743,4,5,46,59
India,Arunachal Pradesh,Tirap,5,9276,36,98556,525,482,7,64,308,280,422,23,327,20,22,92,208,503,905,75,732,25,498,445,579
India,Arunachal Pradesh,Tirap,20,9276,805,98373,525,482,7,64,308,280,42,230,327,20,22,90,98,496,893,740,727,5,492,436,570
India,Arunachal Pradesh,Tirap,25,9276,593,9802,525,480,7,64,307,279,42,230,327,20,22,90,95,493,887,734,72,8,487,43,565
India,Arunachal Pradesh,Tirap,30,9276,278,972,525,479,7,64,306,279,420,230,327,20,22,90,92,489,878,727,77,0,482,428,56
India,Arunachal Pradesh,Tirap,50,9276,98099,94787,525,474,69,63,303,276,44,226,325,208,28,84,74,459,88,67,676,940,442,374,5
India,Arunachal Pradesh,Tirap,75,9276,90008,82906,525,428,56,53,278,253,376,206,300,99,99,69,33,362,622,529,543,746,37,257,350
India,Arunachal Pradesh,Upper Siang,0,70634,70634,70634,2566,624,423,484,529,438,537,505,653,222,425,97,423,508,523,445,803,49,28,370,352
India,Arunachal Pradesh,Upper Siang,0,70634,55392,55225,2566,64,422,48,527,437,536,504,647,220,42,9,347,465,47,402,76,453,204,35,30
India,Arunachal Pradesh,Upper Siang,5,70634,5468,548350,2566,6,42,48,527,437,536,504,646,220,42,90,34,462,468,399,756,450,203,350,307
India,Arunachal Pradesh,Upper Siang,20,70634,545908,547535,2566,6,42,48,527,437,536,504,646,220,42,89,329,46,465,397,754,449,203,349,305
India,Arunachal Pradesh,Upper Siang,25,70634,545574,54083,2566,60,42,48,527,437,536,503,646,220,42,89,323,460,464,396,753,448,203,348,304
India,Arunachal Pradesh,Upper Siang,30,70634,54220,539323,2566,60,42,480,526,437,536,503,645,220,42,88,3,457,462,394,750,447,202,347,303
India,Arunachal Pradesh,Upper Siang,50,70634,53590,47629,2566,603,49,479,525,435,533,50,642,29,49,79,285,438,439,377,73,433,96,340,292
India,Arunachal Pradesh,Upper Siang,75,70634,46967,407947,2566,577,40,466,55,425,50,484,65,2,42,65,25,386,378,326,667,388,69,304,253
India,Arunachal Pradesh,Upper Subansiri,0,6472,6472,6472,3444,429,458,39,597,60,475,560,89,244,364,623,538,803,84,843,3,29,668,577,636
India,Arunachal Pradesh,Upper Subansiri,0,6472,56865,486069,3444,420,453,37,593,597,470,55,809,24,359,598,57,74,74,76,983,92,60,504,562
India,Arunachal Pradesh,Upper Subansiri,5,6472,52479,480626,3444,49,452,36,592,596,469,550,807,240,359,597,54,70,707,755,974,93,596,499,557
India,Arunachal Pradesh,Upper Subansiri,20,6472,5578,479932,3444,48,452,36,59,595,469,549,807,240,358,595,53,70,70,750,968,907,593,494,552
India,Arunachal Pradesh,Upper Subansiri,25,6472,530,473227,3444,48,450,36,590,595,468,548,806,240,358,593,5,696,696,748,965,904,59,492,549
India,Arunachal Pradesh,Upper Subansiri,30,6472,50802,470378,3444,47,449,35,590,594,468,547,806,240,358,592,50,694,69,745,959,900,589,490,547
India,Arunachal Pradesh,Upper Subansiri,50,6472,47827,45775,3444,42,444,32,586,589,464,543,799,237,356,576,498,665,663,72,926,866,570,474,528
India,Arunachal Pradesh,Upper Subansiri,75,6472,396448,35087,3444,379,399,29,540,545,432,506,730,223,335,505,438,499,498,548,74,673,447,362,4
India,Arunachal Pradesh,West Kameng,0,734287,734287,734287,897,240,66,63,32,49,396,505,323,507,203,293,669,305,745,47,3,59,784,489,80
India,Arunachal Pradesh,West Kameng,0,734287,564334,56646,897,236,64,62,309,45,387,496,34,499,98,287,633,263,64,397,849,895,632,373,636
India,Arunachal Pradesh,West Kameng,5,734287,556893,558585,897,235,63,6,307,44,383,495,32,496,97,287,628,258,626,383,829,874,60,359,65
India,Arunachal Pradesh,West Kameng,20,734287,555599,556969,897,234,63,6,307,43,38,493,3,496,97,286,624,255,620,380,824,868,604,356,6
India,Arunachal Pradesh,West Kameng,25,734287,55470,549008,897,234,63,60,306,42,379,49,30,495,96,286,623,254,66,378,820,865,600,353,604
India,Arunachal Pradesh,West Kameng,30,734287,55070,545555,897,234,63,59,305,4,378,490,307,493,95,285,62,25,6,374,82,856,593,346,595
India,Arunachal Pradesh,West Kameng,50,734287,5253,483769,897,227,59,53,294,403,357,474,294,476,88,275,59,234,572,345,762,80,56,38,552
India,Arunachal Pradesh,West Kameng,75,734287,425423,356752,897,94,40,28,252,359,293,400,250,422,64,242,492,83,436,247,60,592,42,222,396
India,Arunachal Pradesh,West Siang,0,779775,779775,779775,997,792,924,235,284,2080,600,94,2302,890,49,794,497,998,299,230,2824,2607,752,57,477
India,Arunachal Pradesh,West Siang,0,779775,682027,67480,997,746,889,27,259,2055,575,79,2265,877,29,696,392,653,860,844,2493,2338,540,347,25
India,Arunachal Pradesh,West Siang,5,779775,677773,666649,997,740,882,24,254,2052,572,76,2257,875,27,69,382,634,842,829,2475,232,529,336,237
India,Arunachal Pradesh,West Siang,20,779775,676533,665646,997,736,878,22,25,2049,570,75,2253,873,24,686,374,64,823,85,2457,2309,520,329,227
India,Arunachal Pradesh,West Siang,25,779775,675849,66376,997,734,875,2,250,2048,567,74,2250,87,23,683,37,607,85,808,2447,2302,54,324,22
India,Arunachal Pradesh,West Siang,30,779775,673340,659039,997,73,873,209,247,2047,566,72,2247,870,22,68,366,597,805,800,2434,2292,508,39,24
India,Arunachal Pradesh,West Siang,50,779775,648078,603025,997,702,848,96,229,2028,553,64,2220,863,9,655,32,494,696,706,2330,2207,437,266,49
India,Arunachal Pradesh,West Siang,75,779775,576083,52943,997,5,657,73,964,853,445,94,204,808,908,486,20,94,25,278,803,740,87,987,855
India,Assam,Baksa,0,239364,239364,239364,75,4,,3,92,7,88,4,65,44,,80,80,4,9,8,3,5,4,47,45
India,Assam,Baksa,0,239364,67550,6265,75,3,9,26,84,69,84,36,60,39,8,76,74,3,6,6,,4,3,3,30
India,Assam,Baksa,5,239364,6986,54576,75,2,8,24,8,68,82,33,58,36,6,73,72,3,6,6,,4,3,30,28
India,Assam,Baksa,20,239364,59826,53408,75,2,8,24,79,67,82,32,55,35,6,72,72,3,6,6,,4,3,29,28
India,Assam,Baksa,25,239364,55348,569,75,2,8,24,77,67,8,32,53,33,4,70,7,3,6,6,,4,3,28,27
India,Assam,Baksa,30,239364,5058,45466,75,2,8,23,77,66,8,32,53,33,4,69,7,2,6,6,,4,3,26,26
India,Assam,Baksa,50,239364,32955,27772,75,0,7,9,60,60,70,7,3,7,93,55,57,,3,3,0,2,2,6,22
India,Assam,Baksa,75,239364,85,8834,75,5,2,5,5,8,23,45,55,50,47,80,20,0,0,0,,0,0,5,7
India,Assam,Barpeta,0,227857,227857,227857,2,4,2,3,4,3,4,0,0,6,0,7,33,2,0,3,0,,0,,4
India,Assam,Barpeta,0,227857,23655,2892,2,2,0,2,,2,3,9,8,6,9,4,29,0,0,2,0,0,0,,9
India,Assam,Barpeta,5,227857,8564,20927,2,,0,2,0,2,,9,8,5,8,3,29,0,0,2,0,0,0,,8
India,Assam,Barpeta,20,227857,7088,9460,2,,9,2,0,2,,8,7,5,7,3,29,0,0,2,0,0,0,,8
India,Assam,Barpeta,25,227857,3305,8034,2,,9,2,9,2,,7,7,5,7,3,27,0,0,2,0,0,0,,8
India,Assam,Barpeta,30,227857,844,3386,2,,9,2,9,2,,7,7,5,7,2,27,0,0,2,0,0,0,,6
India,Assam,Barpeta,50,227857,548,2999,2,9,8,,6,,5,3,4,3,4,8,9,0,0,,0,0,0,0,3
India,Assam,Barpeta,75,227857,32,22,2,4,3,0,2,0,,0,,,,2,3,0,0,0,0,0,0,0,0
India,Assam,Bongaigaon,0,2362,2362,2362,40,0,,4,4,3,20,2,6,6,36,25,3,2,6,4,7,,9,5,34
India,Assam,Bongaigaon,0,2362,23553,22784,40,9,,4,2,3,9,2,5,4,34,23,29,5,0,2,6,8,6,0,7
India,Assam,Bongaigaon,5,2362,9943,838,40,9,0,4,2,2,8,20,5,4,34,23,28,4,9,2,5,7,6,8,5
India,Assam,Bongaigaon,20,2362,8957,7649,40,9,0,4,,2,8,20,5,3,33,22,28,4,8,2,5,7,6,7,4
India,Assam,Bongaigaon,25,2362,795,6766,40,9,0,4,,2,8,20,5,3,33,22,26,4,8,2,5,7,5,7,3
India,Assam,Bongaigaon,30,2362,5343,3976,40,9,0,4,,,7,20,4,3,33,22,26,3,7,2,5,6,5,6,0
India,Assam,Bongaigaon,50,2362,0,6026,40,7,8,3,7,7,2,5,2,9,25,5,7,2,5,2,3,4,3,4,6
India,Assam,Bongaigaon,75,2362,37,303,40,4,3,,,2,4,3,3,2,6,2,4,0,0,0,0,0,0,0,
India,Assam,Cachar,0,378676,378676,378676,598,29,54,22,238,52,357,37,548,542,30,347,69,359,62,5,88,755,690,589,949
India,Assam,Cachar,0,378676,238540,233433,598,28,53,2,237,52,355,36,544,538,299,346,65,350,606,497,798,735,660,568,93
India,Assam,Cachar,5,378676,2380,226298,598,28,53,2,237,5,355,36,543,538,297,346,64,345,600,493,790,726,647,556,896
India,Assam,Cachar,20,378676,22876,224965,598,28,53,2,237,5,354,35,542,537,296,346,63,345,597,490,788,723,642,554,892
India,Assam,Cachar,25,378676,224857,22267,598,28,53,2,236,5,354,35,54,536,294,345,62,343,596,489,788,72,640,553,889
India,Assam,Cachar,30,378676,2997,25588,598,28,53,2,236,5,353,35,540,534,293,345,62,34,590,484,778,7,628,539,878
India,Assam,Cachar,50,378676,9885,90676,598,27,52,208,232,48,345,308,530,522,277,338,60,328,564,463,755,677,583,505,827
India,Assam,Cachar,75,378676,36340,33062,598,99,4,86,203,30,288,260,452,426,200,278,494,89,357,292,536,397,307,277,448
India,Assam,Chirang,0,889,889,889,24,9,5,5,53,23,46,45,49,53,65,45,76,2,6,4,3,26,7,6,20
India,Assam,Chirang,0,889,52804,49762,24,8,4,5,49,22,45,42,47,52,62,45,74,,5,2,2,22,5,2,4
India,Assam,Chirang,5,889,4964,46342,24,8,4,5,48,2,45,4,46,52,6,44,73,,5,2,,22,5,,3
India,Assam,Chirang,20,889,48602,45858,24,8,4,5,47,2,45,4,46,52,6,44,72,,5,2,,22,5,,3
India,Assam,Chirang,25,889,46797,4504,24,8,4,4,47,2,44,40,45,5,60,43,72,,5,2,,2,4,,3
India,Assam,Chirang,30,889,44423,42350,24,8,4,4,46,2,44,40,45,5,60,43,72,,5,2,,2,4,0,3
India,Assam,Chirang,50,889,3725,33480,24,7,3,4,4,8,40,35,39,48,54,38,64,,5,,0,9,3,8,
India,Assam,Chirang,75,889,9823,546,24,3,,3,9,,5,8,22,34,35,9,42,0,3,0,2,4,,2,5
India,Assam,Darrang,0,59926,59926,59926,26,6,9,2,23,20,6,7,4,,35,0,33,3,7,2,7,5,5,2,3
India,Assam,Darrang,0,59926,599,945,26,4,7,2,2,8,6,4,9,0,30,8,28,3,6,,7,5,4,,
India,Assam,Darrang,5,59926,247,795,26,4,7,2,20,8,5,3,8,0,26,7,27,3,6,,7,5,4,,0
India,Assam,Darrang,20,59926,543,7440,26,4,6,2,8,8,5,3,8,0,26,6,27,3,6,,7,5,4,,0
India,Assam,Darrang,25,59926,9644,6905,26,4,6,2,7,8,5,2,7,0,25,6,26,3,6,,7,5,4,,0
India,Assam,Darrang,30,59926,7656,4845,26,4,6,2,7,8,5,2,7,0,25,6,26,2,5,0,7,5,4,,0
India,Assam,Darrang,50,59926,277,758,26,4,4,2,3,5,3,0,3,7,4,4,20,,0,0,5,,2,,7
India,Assam,Darrang,75,59926,38,9,26,,,,5,7,,3,0,2,2,2,7,0,0,0,0,0,0,0,0
India,Assam,Dhemaji,0,253740,253740,253740,85,80,60,76,27,80,,76,232,4,37,207,252,57,30,0,54,9,79,84,232
India,Assam,Dhemaji,0,253740,50483,48875,85,75,56,69,95,67,2,59,209,98,20,88,223,3,77,79,9,6,38,4,8
India,Assam,Dhemaji,5,253740,46238,43394,85,73,5,66,85,59,95,30,92,94,5,78,209,28,73,74,3,58,33,38,2
India,Assam,Dhemaji,20,253740,44254,42436,85,72,50,65,8,57,94,28,88,93,3,72,203,26,7,72,0,57,30,34,8
India,Assam,Dhemaji,25,253740,4695,4242,85,70,48,64,76,54,93,24,84,9,2,69,200,24,69,69,96,55,29,32,3
India,Assam,Dhemaji,30,253740,39030,37503,85,70,47,63,75,54,92,9,8,9,0,67,96,22,64,65,90,53,27,29,96
India,Assam,Dhemaji,50,253740,25406,2504,85,58,35,48,34,23,74,82,45,77,84,36,46,5,35,34,59,38,9,7,52
India,Assam,Dhemaji,75,253740,4996,369,85,3,6,23,75,77,47,36,80,59,34,69,55,7,8,3,27,23,9,8,24
India,Assam,Dhubri,0,278096,278096,278096,73,36,499,5,46,509,338,744,749,54,258,579,322,7,394,60,4,46,92,8,5
India,Assam,Dhubri,0,278096,4786,3822,73,35,496,5,44,507,334,736,745,53,257,573,284,50,34,5,9,40,55,94,92
India,Assam,Dhubri,5,278096,42497,2499,73,35,496,5,44,506,333,734,743,53,256,572,279,49,306,5,7,39,5,92,90
India,Assam,Dhubri,20,278096,40946,2324,73,34,494,5,44,505,332,732,742,53,256,570,276,48,299,49,5,38,48,90,89
India,Assam,Dhubri,25,278096,38722,2490,73,33,494,5,44,505,332,73,74,52,256,570,273,46,294,48,3,38,46,89,88
India,Assam,Dhubri,30,278096,3598,775,73,33,494,5,43,504,33,728,739,52,255,569,268,45,282,46,9,37,38,86,84
India,Assam,Dhubri,50,278096,2453,684,73,25,482,5,37,484,308,68,699,45,248,542,225,32,99,35,79,26,84,55,63
India,Assam,Dhubri,75,278096,604,298,73,87,355,3,0,334,97,48,465,89,76,366,0,3,3,9,0,2,4,4,5
India,Assam,Dibrugarh,0,3399,3399,3399,595,72,75,300,439,325,402,353,730,466,467,864,74,200,44,28,49,487,27,247,442
India,Assam,Dibrugarh,0,3399,3704,9786,595,60,63,288,45,299,374,339,69,447,443,790,679,57,37,259,373,435,24,200,365
India,Assam,Dibrugarh,5,3399,9637,88549,595,58,6,283,406,285,364,333,675,442,437,770,665,52,364,256,366,429,237,92,358
India,Assam,Dibrugarh,20,3399,93993,8770,595,57,58,280,397,277,359,329,665,439,433,756,656,50,362,255,364,426,237,89,354
India,Assam,Dibrugarh,25,3399,90247,8496,595,56,57,278,39,273,356,327,659,437,429,749,652,46,357,253,360,42,234,85,349
India,Assam,Dibrugarh,30,3399,84744,7767,595,56,56,276,390,27,355,325,656,435,427,744,646,38,343,246,349,409,228,77,337
India,Assam,Dibrugarh,50,3399,57923,46296,595,36,30,239,332,23,307,295,577,390,373,657,572,5,265,208,274,35,77,28,244
India,Assam,Dibrugarh,75,3399,23039,5364,595,94,82,59,23,34,72,92,332,29,222,36,340,38,70,60,66,75,34,27,75
India,Assam,Dima Hasao,0,49097,49097,49097,6766,938,977,644,592,679,9,390,65,2224,285,200,39,362,8420,5348,834,6460,5399,4203,6758
India,Assam,Dima Hasao,0,49097,446784,42487,6766,934,967,639,582,675,997,379,603,2208,280,978,307,3389,785,4986,89,6053,4988,3892,6239
India,Assam,Dima Hasao,5,49097,442974,4780,6766,932,963,637,579,674,995,376,60,2204,279,974,3097,3365,775,4938,0,5998,4933,3844,674
India,Assam,Dima Hasao,20,49097,4495,45893,6766,932,962,636,578,673,992,374,599,2202,278,97,3089,3342,7698,4906,9956,5963,4902,389,632
India,Assam,Dima Hasao,25,49097,439290,42634,6766,93,96,636,576,673,99,373,598,2200,278,969,3083,3327,766,4885,9909,5937,4879,3798,6098
India,Assam,Dima Hasao,30,49097,43494,406980,6766,93,959,635,575,672,990,37,596,298,277,966,3073,3287,7582,482,9806,5872,483,3752,608
India,Assam,Dima Hasao,50,49097,4574,378804,6766,920,939,626,553,66,957,344,575,260,265,924,2979,3093,7065,4503,998,5539,450,353,5620
India,Assam,Dima Hasao,75,49097,284202,247370,6766,793,773,526,39,559,739,9,33,760,95,66,2302,858,3735,248,578,3277,259,984,300
India,Assam,Goalpara,0,9000,9000,9000,58,35,25,7,49,52,80,9,98,46,8,54,56,8,89,20,26,7,28,22,28
India,Assam,Goalpara,0,9000,3448,33205,58,33,24,6,47,50,77,83,95,43,2,48,29,46,55,4,2,,8,5,2
India,Assam,Goalpara,5,9000,2842,26704,58,32,24,6,47,49,76,8,94,43,0,45,24,42,50,4,,0,7,3,9
India,Assam,Goalpara,20,9000,26742,25888,58,32,24,6,46,48,75,80,94,42,0,43,2,40,47,3,0,0,7,3,9
India,Assam,Goalpara,25,9000,24577,24274,58,32,24,6,46,48,75,79,93,42,99,43,8,38,45,3,0,0,6,2,8
India,Assam,Goalpara,30,9000,2348,9886,58,32,24,6,46,48,74,79,93,42,98,42,2,33,42,3,8,9,5,,7
India,Assam,Goalpara,50,9000,63,8635,58,26,9,4,38,39,63,59,79,33,80,20,72,7,2,0,5,7,6,3,
India,Assam,Goalpara,75,9000,659,25,58,3,6,2,2,8,22,7,28,9,28,35,8,,,,0,,,0,
India,Assam,Golaghat,0,352585,352585,352585,26,8,6,7,8,265,98,300,367,343,278,507,643,63,29,68,58,9,49,97,54
India,Assam,Golaghat,0,352585,73894,6763,26,94,90,6,54,238,79,270,308,38,245,435,568,93,223,47,95,64,3,64,95
India,Assam,Golaghat,5,352585,64450,57594,26,90,86,59,46,228,73,260,292,309,236,4,547,87,25,45,90,6,98,6,89
India,Assam,Golaghat,20,352585,6432,56574,26,89,84,58,42,225,7,257,283,306,232,405,539,85,23,44,88,60,96,60,87
India,Assam,Golaghat,25,352585,57377,5359,26,87,83,57,40,220,67,254,277,302,229,393,533,8,208,43,85,57,93,58,83
India,Assam,Golaghat,30,352585,49848,4590,26,85,82,56,37,27,66,25,273,296,224,38,524,72,93,4,76,5,85,52,74
India,Assam,Golaghat,50,352585,25855,22388,26,70,7,45,5,72,29,204,205,24,77,290,40,38,25,26,46,30,53,34,45
India,Assam,Golaghat,75,352585,6969,448,26,29,39,2,45,60,49,85,7,99,65,99,52,2,,3,3,2,5,2,7
India,Assam,Hailakandi,0,33352,33352,33352,273,67,46,49,0,56,26,33,50,25,5,2,3,87,22,8,333,526,268,433,6
India,Assam,Hailakandi,0,33352,77922,70823,273,67,46,49,9,55,25,32,49,24,4,2,,72,200,69,32,480,240,392,545
India,Assam,Hailakandi,5,33352,7400,6753,273,67,46,48,9,55,25,32,49,24,4,,,67,88,63,297,44,25,359,503
India,Assam,Hailakandi,20,33352,73033,67049,273,67,46,48,9,55,25,32,49,24,4,,,66,86,6,295,438,22,356,499
India,Assam,Hailakandi,25,33352,7639,66068,273,67,46,48,9,55,24,32,48,24,4,,,66,86,60,294,437,2,353,496
India,Assam,Hailakandi,30,33352,6865,6297,273,67,46,48,9,55,24,32,48,24,4,,0,62,74,53,274,40,9,325,459
India,Assam,Hailakandi,50,33352,58282,50340,273,66,45,48,8,55,22,29,46,20,2,0,7,56,55,38,257,367,7,29,404
India,Assam,Hailakandi,75,33352,22830,22325,273,50,40,4,97,47,98,8,9,70,89,9,82,9,49,40,3,25,49,79,5
India,Assam,Jorhat,0,283776,283776,283776,943,376,49,46,472,25,306,263,435,387,222,588,524,233,440,274,279,273,83,62,204
India,Assam,Jorhat,0,283776,6475,6695,943,369,43,45,45,23,292,248,406,376,97,534,462,6,364,224,26,220,60,52,56
India,Assam,Jorhat,5,283776,5908,5463,943,368,42,44,445,226,289,245,40,372,94,520,450,54,357,28,206,22,58,50,53
India,Assam,Jorhat,20,283776,5676,53574,943,367,4,44,443,225,289,244,398,37,93,55,444,52,355,28,204,209,57,50,52
India,Assam,Jorhat,25,283776,5368,5773,943,367,4,43,440,223,287,242,397,369,9,50,440,49,352,26,200,206,56,48,5
India,Assam,Jorhat,30,283776,49292,45600,943,366,40,43,440,22,287,242,395,368,89,506,437,43,345,23,96,99,53,47,48
India,Assam,Jorhat,50,283776,28452,26633,943,359,34,39,48,202,274,228,363,345,70,457,399,7,294,89,65,62,32,32,25
India,Assam,Jorhat,75,283776,34,868,943,322,8,28,35,5,242,88,27,275,3,343,267,38,82,72,53,43,43,43,30
India,Assam,Kamrup,0,330488,330488,330488,288,73,75,37,86,357,20,67,35,78,284,464,255,88,54,265,376,476,332,3,449
India,Assam,Kamrup,0,330488,8432,888,288,72,74,35,8,352,98,59,347,75,27,452,244,6,455,252,335,437,302,283,407
